N	algorithm	layout	dim	k	privCopies	itemsPerThread	regs	blockSize	shmSize	seed	totalTime	normalizedTime
4M	cuda_cached_means	soa	64	16	1	1	8	1024	48k	2	3.83583	0.0142896
4M	cuda_cached_means	soa	64	16	1	1	8	1024	48k	3	3.8079	0.0141855
4M	cuda_cached_means	soa	64	16	1	1	8	1024	48k	4	4.00485	0.0149192
4M	cuda_cached_means	soa	64	16	1	1	8	1024	48k	5	3.88051	0.014456
4M	cuda_cached_means	soa	64	16	1	1	16	256	48k	1	1.83598	0.00683955
4M	cuda_cached_means	soa	64	16	1	1	16	256	48k	2	1.83747	0.00684512
4M	cuda_cached_means	soa	64	16	1	1	16	256	48k	3	1.97205	0.00734647
4M	cuda_cached_means	soa	64	16	1	1	16	256	48k	4	1.85429	0.00690778
4M	cuda_cached_means	soa	64	16	1	1	16	256	48k	5	1.83645	0.00684129
4M	cuda_cached_means	soa	64	16	1	1	16	1024	48k	1	1.85752	0.00691979
4M	cuda_cached_means	soa	64	16	1	1	16	1024	48k	2	2.01936	0.00752271
4M	cuda_cached_means	soa	64	16	1	1	16	1024	48k	3	1.86028	0.00693008
4M	cuda_cached_means	soa	64	16	1	1	16	1024	48k	4	1.85789	0.00692119
4M	cuda_cached_means	soa	64	16	1	1	16	1024	48k	5	1.85399	0.00690666
4M	cuda_cached_means	soa	64	16	1	4	1	256	48k	1	26.7116	0.0995083
4M	cuda_cached_means	soa	64	16	1	4	1	256	48k	2	26.6496	0.0992775
4M	cuda_cached_means	soa	64	16	1	4	1	256	48k	3	26.5832	0.0990302
4M	cuda_cached_means	soa	64	16	1	4	1	256	48k	4	26.6922	0.0994362
4M	cuda_cached_means	soa	64	16	1	4	1	256	48k	5	26.692	0.0994356
4M	cuda_cached_means	soa	64	16	1	4	1	1024	48k	1	21.9886	0.0819141
4M	cuda_cached_means	soa	64	16	1	4	1	1024	48k	2	22.0463	0.082129
4M	cuda_cached_means	soa	64	16	1	4	1	1024	48k	3	22.2947	0.0830542
4M	cuda_cached_means	soa	64	16	1	4	1	1024	48k	4	21.8566	0.0814223
4M	cuda_cached_means	soa	64	16	1	4	1	1024	48k	5	22.1415	0.0824834
4M	cuda_cached_means	soa	64	16	1	4	2	256	48k	1	11.1215	0.0414309
4M	cuda_cached_means	soa	64	16	1	4	2	256	48k	2	11.0997	0.0413497
4M	cuda_cached_means	soa	64	16	1	4	2	256	48k	3	11.0742	0.0412547
4M	cuda_cached_means	soa	64	16	1	4	2	256	48k	4	11.212	0.0417679
4M	cuda_cached_means	soa	64	16	1	4	2	256	48k	5	11.0991	0.0413472
4M	cuda_cached_means	soa	64	16	1	4	2	1024	48k	1	12.5714	0.046832
4M	cuda_cached_means	soa	64	16	1	4	2	1024	48k	2	12.6183	0.0470068
4M	cuda_cached_means	soa	64	16	1	4	2	1024	48k	3	12.6717	0.0472059
4M	cuda_cached_means	soa	64	16	1	4	2	1024	48k	4	12.5193	0.0466381
4M	cuda_cached_means	soa	64	16	1	4	2	1024	48k	5	12.5327	0.0466879
4M	cuda_cached_means	soa	64	16	1	4	4	256	48k	1	5.63692	0.0209991
4M	cuda_cached_means	soa	64	16	1	4	4	256	48k	2	5.68376	0.0211736
4M	cuda_cached_means	soa	64	16	1	4	4	256	48k	3	5.62955	0.0209717
4M	cuda_cached_means	soa	64	16	1	4	4	256	48k	4	5.57094	0.0207534
4M	cuda_cached_means	soa	64	16	1	4	4	256	48k	5	5.60219	0.0208698
4M	cuda_cached_means	soa	64	16	1	4	4	1024	48k	1	5.7676	0.021486
4M	cuda_cached_means	soa	64	16	1	4	4	1024	48k	2	5.72787	0.021338
4M	cuda_cached_means	soa	64	16	1	4	4	1024	48k	3	5.75946	0.0214557
4M	cuda_cached_means	soa	64	16	1	4	4	1024	48k	4	5.70868	0.0212665
4M	cuda_cached_means	soa	64	16	1	4	4	1024	48k	5	5.71229	0.02128
4M	cuda_cached_means	soa	64	16	1	4	8	256	48k	1	3.53717	0.013177
4M	cuda_cached_means	soa	64	16	1	4	8	256	48k	2	3.51013	0.0130763
4M	cuda_cached_means	soa	64	16	1	4	8	256	48k	3	3.51339	0.0130884
4M	cuda_cached_means	soa	64	16	1	4	8	256	48k	4	3.51059	0.013078
4M	cuda_cached_means	soa	64	16	1	4	8	256	48k	5	3.57423	0.013315
4M	cuda_cached_means	soa	64	16	1	4	8	1024	48k	1	4.17857	0.0155664
4M	cuda_cached_means	soa	64	16	1	4	8	1024	48k	2	4.12503	0.0153669
4M	cuda_cached_means	soa	64	16	1	4	8	1024	48k	3	4.10723	0.0153006
4M	cuda_cached_means	soa	64	16	1	4	8	1024	48k	4	4.12164	0.0153543
4M	cuda_cached_means	soa	64	16	1	4	8	1024	48k	5	4.25691	0.0158582
4M	cuda_cached_means	soa	64	16	1	4	16	256	48k	1	1.92693	0.00717836
4M	cuda_cached_means	soa	64	16	1	4	16	256	48k	2	1.93345	0.00720264
4M	cuda_cached_means	soa	64	16	1	4	16	256	48k	3	1.91213	0.00712325
4M	cuda_cached_means	soa	64	16	1	4	16	256	48k	4	1.91192	0.00712246
4M	cuda_cached_means	soa	64	16	1	4	16	256	48k	5	2.01026	0.00748881
4M	cuda_cached_means	soa	64	16	1	4	16	1024	48k	1	1.96694	0.00732741
4M	cuda_cached_means	soa	64	16	1	4	16	1024	48k	2	1.92874	0.00718511
4M	cuda_cached_means	soa	64	16	1	4	16	1024	48k	3	1.92177	0.00715915
4M	cuda_cached_means	soa	64	16	1	4	16	1024	48k	4	2.038	0.00759213
4M	cuda_cached_means	soa	64	16	1	4	16	1024	48k	5	1.91527	0.00713492
4M	cuda_cached_means	soa	64	16	1	16	1	256	48k	1	25.0239	0.0932211
4M	cuda_cached_means	soa	64	16	1	16	1	256	48k	2	24.3133	0.0905742
4M	cuda_cached_means	soa	64	16	1	16	1	256	48k	3	25.4684	0.0948771
4M	cuda_cached_means	soa	64	16	1	16	1	256	48k	4	24.3122	0.09057
4M	cuda_cached_means	soa	64	16	1	16	1	256	48k	5	23.8778	0.0889518
4M	cuda_cached_means	soa	64	16	1	16	1	1024	48k	1	22.0468	0.0821307
4M	cuda_cached_means	soa	64	16	1	16	1	1024	48k	2	22.3369	0.0832114
4M	cuda_cached_means	soa	64	16	1	16	1	1024	48k	3	23.0856	0.0860006
4M	cuda_cached_means	soa	64	16	1	16	1	1024	48k	4	22.7019	0.0845711
4M	cuda_cached_means	soa	64	16	1	16	1	1024	48k	5	22.4212	0.0835256
4M	cuda_cached_means	soa	64	16	1	16	2	256	48k	1	12.043	0.0448635
4M	cuda_cached_means	soa	64	16	1	16	2	256	48k	2	11.9974	0.0446939
4M	cuda_cached_means	soa	64	16	1	16	2	256	48k	3	12.3074	0.0458487
4M	cuda_cached_means	soa	64	16	1	16	2	256	48k	4	11.8202	0.0440337
4M	cuda_cached_means	soa	64	16	1	16	2	256	48k	5	12.0845	0.0450181
4M	cuda_cached_means	soa	64	16	1	16	2	1024	48k	1	13.1532	0.0489996
4M	cuda_cached_means	soa	64	16	1	16	2	1024	48k	2	12.9622	0.0482881
4M	cuda_cached_means	soa	64	16	1	16	2	1024	48k	3	12.6641	0.0471776
4M	cuda_cached_means	soa	64	16	1	16	2	1024	48k	4	12.7231	0.0473972
4M	cuda_cached_means	soa	64	16	1	16	2	1024	48k	5	12.6174	0.0470037
4M	cuda_cached_means	soa	64	16	1	16	4	256	48k	1	6.17072	0.0229877
4M	cuda_cached_means	soa	64	16	1	16	4	256	48k	2	5.93309	0.0221025
4M	cuda_cached_means	soa	64	16	1	16	4	256	48k	3	5.99732	0.0223418
4M	cuda_cached_means	soa	64	16	1	16	4	256	48k	4	5.92774	0.0220826
4M	cuda_cached_means	soa	64	16	1	16	4	256	48k	5	5.97326	0.0222521
4M	cuda_cached_means	soa	64	16	1	16	4	1024	48k	1	6.25981	0.0233196
4M	cuda_cached_means	soa	64	16	1	16	4	1024	48k	2	6.183	0.0230335
4M	cuda_cached_means	soa	64	16	1	16	4	1024	48k	3	6.17882	0.0230179
4M	cuda_cached_means	soa	64	16	1	16	4	1024	48k	4	6.21019	0.0231348
4M	cuda_cached_means	soa	64	16	1	16	4	1024	48k	5	6.2367	0.0232335
4M	cuda_cached_means	soa	64	16	1	16	8	256	48k	1	4.14035	0.015424
4M	cuda_cached_means	soa	64	16	1	16	8	256	48k	2	4.13105	0.0153893
4M	cuda_cached_means	soa	64	16	1	16	8	256	48k	3	4.16946	0.0155325
4M	cuda_cached_means	soa	64	16	1	16	8	256	48k	4	4.12917	0.0153824
4M	cuda_cached_means	soa	64	16	1	16	8	256	48k	5	4.33123	0.0161351
4M	cuda_cached_means	soa	64	16	1	16	8	1024	48k	1	4.58719	0.0170886
4M	cuda_cached_means	soa	64	16	1	16	8	1024	48k	2	4.5633	0.0169996
4M	cuda_cached_means	soa	64	16	1	16	8	1024	48k	3	4.57883	0.0170575
4M	cuda_cached_means	soa	64	16	1	16	8	1024	48k	4	4.79649	0.0178683
4M	cuda_cached_means	soa	64	16	1	16	8	1024	48k	5	4.68228	0.0174428
4M	cuda_cached_means	soa	64	16	1	16	16	256	48k	1	2.15455	0.00802632
4M	cuda_cached_means	soa	64	16	1	16	16	256	48k	2	2.15704	0.00803562
4M	cuda_cached_means	soa	64	16	1	16	16	256	48k	3	2.23507	0.00832628
4M	cuda_cached_means	soa	64	16	1	16	16	256	48k	4	2.31761	0.00863376
4M	cuda_cached_means	soa	64	16	1	16	16	256	48k	5	2.34187	0.00872413
4M	cuda_cached_means	soa	64	16	1	16	16	1024	48k	1	2.24154	0.00835039
4M	cuda_cached_means	soa	64	16	1	16	16	1024	48k	2	2.25385	0.00839625
4M	cuda_cached_means	soa	64	16	1	16	16	1024	48k	3	2.26114	0.0084234
4M	cuda_cached_means	soa	64	16	1	16	16	1024	48k	4	2.44707	0.00911605
4M	cuda_cached_means	soa	64	16	1	16	16	1024	48k	5	2.33401	0.00869485
4M	cuda_cached_means	soa	64	64	1	1	1	256	48k	1	101.85	0.379422
4M	cuda_cached_means	soa	64	64	1	1	1	256	48k	2	102.015	0.380034
4M	cuda_cached_means	soa	64	64	1	1	1	256	48k	3	101.937	0.379744
4M	cuda_cached_means	soa	64	64	1	1	1	256	48k	4	101.856	0.379443
4M	cuda_cached_means	soa	64	64	1	1	1	256	48k	5	101.937	0.379746
4M	cuda_cached_means	soa	64	64	1	1	1	1024	48k	1	85.7041	0.319273
4M	cuda_cached_means	soa	64	64	1	1	1	1024	48k	2	85.8815	0.319933
4M	cuda_cached_means	soa	64	64	1	1	1	1024	48k	3	85.6847	0.3192
4M	cuda_cached_means	soa	64	64	1	1	1	1024	48k	4	85.563	0.318747
4M	cuda_cached_means	soa	64	64	1	1	1	1024	48k	5	85.8193	0.319702
4M	cuda_cached_means	soa	64	64	1	1	2	256	48k	1	43.4829	0.161986
4M	cuda_cached_means	soa	64	64	1	1	2	256	48k	2	43.2832	0.161242
4M	cuda_cached_means	soa	64	64	1	1	2	256	48k	3	43.1919	0.160902
4M	cuda_cached_means	soa	64	64	1	1	2	256	48k	4	43.2165	0.160994
4M	cuda_cached_means	soa	64	64	1	1	2	256	48k	5	43.2517	0.161125
4M	cuda_cached_means	soa	64	64	1	1	2	1024	48k	1	48.546	0.180848
4M	cuda_cached_means	soa	64	64	1	1	2	1024	48k	2	48.3736	0.180206
4M	cuda_cached_means	soa	64	64	1	1	2	1024	48k	3	48.4791	0.180599
4M	cuda_cached_means	soa	64	64	1	1	2	1024	48k	4	48.4642	0.180543
4M	cuda_cached_means	soa	64	64	1	1	2	1024	48k	5	48.7514	0.181613
4M	cuda_cached_means	soa	64	64	1	1	4	256	48k	1	21.8318	0.0813297
4M	cuda_cached_means	soa	64	64	1	1	4	256	48k	2	21.8016	0.0812174
4M	cuda_cached_means	soa	64	64	1	1	4	256	48k	3	21.7917	0.0811802
4M	cuda_cached_means	soa	64	64	1	1	4	256	48k	4	21.9979	0.0819486
4M	cuda_cached_means	soa	64	64	1	1	4	256	48k	5	21.9162	0.0816443
4M	cuda_cached_means	soa	64	64	1	1	4	1024	48k	1	21.5016	0.0800998
4M	cuda_cached_means	soa	64	64	1	1	4	1024	48k	2	21.494	0.0800715
4M	cuda_cached_means	soa	64	64	1	1	4	1024	48k	3	21.6406	0.0806176
4M	cuda_cached_means	soa	64	64	1	1	4	1024	48k	4	21.5666	0.0803419
4M	cuda_cached_means	soa	64	64	1	1	4	1024	48k	5	21.5392	0.0802399
4M	cuda_cached_means	soa	64	64	1	1	8	256	48k	1	13.2432	0.0493348
4M	cuda_cached_means	soa	64	64	1	1	8	256	48k	2	13.6208	0.0507414
4M	cuda_cached_means	soa	64	64	1	1	8	256	48k	3	13.6411	0.0508169
4M	cuda_cached_means	soa	64	64	1	1	8	256	48k	4	13.4091	0.0499527
4M	cuda_cached_means	soa	64	64	1	1	8	256	48k	5	13.2571	0.0493867
4M	cuda_cached_means	soa	64	64	1	1	8	1024	48k	1	15.7907	0.058825
4M	cuda_cached_means	soa	64	64	1	1	8	1024	48k	2	16.4649	0.0613364
4M	cuda_cached_means	soa	64	64	1	1	8	1024	48k	3	16.4501	0.0612814
4M	cuda_cached_means	soa	64	64	1	1	8	1024	48k	4	15.9912	0.059572
4M	cuda_cached_means	soa	64	64	1	1	8	1024	48k	5	15.9833	0.0595425
4M	cuda_cached_means	soa	64	64	1	1	16	256	48k	1	7.14325	0.0266107
4M	cuda_cached_means	soa	64	64	1	1	16	256	48k	2	7.7668	0.0289336
4M	cuda_cached_means	soa	64	64	1	1	16	256	48k	3	7.4097	0.0276033
4M	cuda_cached_means	soa	64	64	1	1	16	256	48k	4	7.14688	0.0266242
4M	cuda_cached_means	soa	64	64	1	1	16	256	48k	5	7.1263	0.0265475
4M	cuda_cached_means	soa	64	64	1	1	16	1024	48k	1	7.80382	0.0290715
4M	cuda_cached_means	soa	64	64	1	1	16	1024	48k	2	7.81925	0.029129
4M	cuda_cached_means	soa	64	64	1	1	16	1024	48k	3	7.43013	0.0276794
4M	cuda_cached_means	soa	64	64	1	1	16	1024	48k	4	7.2871	0.0271466
4M	cuda_cached_means	soa	64	64	1	1	16	1024	48k	5	7.28252	0.0271295
4M	cuda_cached_means	soa	64	64	1	4	1	256	48k	1	109.108	0.406459
4M	cuda_cached_means	soa	64	64	1	4	1	256	48k	2	108.194	0.403053
4M	cuda_cached_means	soa	64	64	1	4	1	256	48k	3	110.276	0.410809
4M	cuda_cached_means	soa	64	64	1	4	1	256	48k	4	108.133	0.402827
4M	cuda_cached_means	soa	64	64	1	4	1	256	48k	5	108.187	0.403029
4M	cuda_cached_means	soa	64	64	1	4	1	1024	48k	1	92.4613	0.344445
4M	cuda_cached_means	soa	64	64	1	4	1	1024	48k	2	92.5711	0.344854
4M	cuda_cached_means	soa	64	64	1	4	1	1024	48k	3	92.1534	0.343298
4M	cuda_cached_means	soa	64	64	1	4	1	1024	48k	4	92.3974	0.344207
4M	cuda_cached_means	soa	64	64	1	4	1	1024	48k	5	92.4491	0.3444
4M	cuda_cached_means	soa	64	64	1	4	2	256	48k	1	49.1914	0.183252
4M	cuda_cached_means	soa	64	64	1	4	2	256	48k	2	49.6991	0.185144
4M	cuda_cached_means	soa	64	64	1	4	2	256	48k	3	49.3253	0.183751
4M	cuda_cached_means	soa	64	64	1	4	2	256	48k	4	49.7193	0.185219
4M	cuda_cached_means	soa	64	64	1	4	2	256	48k	5	49.826	0.185616
4M	cuda_cached_means	soa	64	64	1	4	2	1024	48k	1	52.759	0.196543
4M	cuda_cached_means	soa	64	64	1	4	2	1024	48k	2	52.7039	0.196337
4M	cuda_cached_means	soa	64	64	1	4	2	1024	48k	3	52.7683	0.196577
4M	cuda_cached_means	soa	64	64	1	4	2	1024	48k	4	53.213	0.198234
4M	cuda_cached_means	soa	64	64	1	4	2	1024	48k	5	53.3512	0.198749
4M	cuda_cached_means	soa	64	64	1	4	4	256	48k	1	24.0488	0.0895886
4M	cuda_cached_means	soa	64	64	1	4	4	256	48k	2	24.2909	0.0904905
4M	cuda_cached_means	soa	64	64	1	4	4	256	48k	3	24.1438	0.0899428
4M	cuda_cached_means	soa	64	64	1	4	4	256	48k	4	24.1184	0.0898481
4M	cuda_cached_means	soa	64	64	1	4	4	256	48k	5	24.1844	0.0900939
4M	cuda_cached_means	soa	64	64	1	4	4	1024	48k	1	24.6021	0.0916498
4M	cuda_cached_means	soa	64	64	1	4	4	1024	48k	2	24.4388	0.0910418
4M	cuda_cached_means	soa	64	64	1	4	4	1024	48k	3	24.22	0.0902267
4M	cuda_cached_means	soa	64	64	1	4	4	1024	48k	4	24.2716	0.0904189
4M	cuda_cached_means	soa	64	64	1	4	4	1024	48k	5	24.4162	0.0909575
4M	cuda_cached_means	soa	64	64	1	4	8	256	48k	1	14.6958	0.0547462
4M	cuda_cached_means	soa	64	64	1	4	8	256	48k	2	14.5669	0.0542659
4M	cuda_cached_means	soa	64	64	1	4	8	256	48k	3	14.6083	0.0544201
4M	cuda_cached_means	soa	64	64	1	4	8	256	48k	4	14.6269	0.0544893
4M	cuda_cached_means	soa	64	64	1	4	8	256	48k	5	14.9623	0.0557389
4M	cuda_cached_means	soa	64	64	1	4	8	1024	48k	1	17.0129	0.0633778
4M	cuda_cached_means	soa	64	64	1	4	8	1024	48k	2	17.0485	0.0635106
4M	cuda_cached_means	soa	64	64	1	4	8	1024	48k	3	17.0399	0.0634785
4M	cuda_cached_means	soa	64	64	1	4	8	1024	48k	4	17.5412	0.065346
4M	cuda_cached_means	soa	64	64	1	4	8	1024	48k	5	17.1849	0.0640186
4M	cuda_cached_means	soa	64	64	1	4	16	256	48k	1	7.36909	0.027452
4M	cuda_cached_means	soa	64	64	1	4	16	256	48k	2	7.39949	0.0275652
4M	cuda_cached_means	soa	64	64	1	4	16	256	48k	3	7.86704	0.029307
4M	cuda_cached_means	soa	64	64	1	4	16	256	48k	4	7.56349	0.0281762
4M	cuda_cached_means	soa	64	64	1	4	16	256	48k	5	7.38614	0.0275155
4M	cuda_cached_means	soa	64	64	1	4	16	1024	48k	1	7.92568	0.0295255
4M	cuda_cached_means	soa	64	64	1	4	16	1024	48k	2	8.2909	0.030886
4M	cuda_cached_means	soa	64	64	1	4	16	1024	48k	3	8.34177	0.0310755
4M	cuda_cached_means	soa	64	64	1	4	16	1024	48k	4	8.31008	0.0309575
4M	cuda_cached_means	soa	64	64	1	4	16	1024	48k	5	8.33117	0.031036
4M	cuda_cached_means	soa	64	64	1	16	1	256	48k	1	98.4636	0.366805
4M	cuda_cached_means	soa	64	64	1	16	1	256	48k	2	96.04	0.357777
4M	cuda_cached_means	soa	64	64	1	16	1	256	48k	3	99.0301	0.368916
4M	cuda_cached_means	soa	64	64	1	16	1	256	48k	4	101.596	0.378473
4M	cuda_cached_means	soa	64	64	1	16	1	256	48k	5	94.2898	0.351257
4M	cuda_cached_means	soa	64	64	1	16	1	1024	48k	1	89.4615	0.33327
4M	cuda_cached_means	soa	64	64	1	16	1	1024	48k	2	89.7234	0.334246
4M	cuda_cached_means	soa	64	64	1	16	1	1024	48k	3	89.1052	0.331943
4M	cuda_cached_means	soa	64	64	1	16	1	1024	48k	4	89.7268	0.334258
4M	cuda_cached_means	soa	64	64	1	16	1	1024	48k	5	89.4129	0.333089
4M	cuda_cached_means	soa	64	64	1	16	2	256	48k	1	49.7891	0.185479
4M	cuda_cached_means	soa	64	64	1	16	2	256	48k	2	51.3239	0.191196
4M	cuda_cached_means	soa	64	64	1	16	2	256	48k	3	49.6889	0.185106
4M	cuda_cached_means	soa	64	64	1	16	2	256	48k	4	50.4086	0.187787
4M	cuda_cached_means	soa	64	64	1	16	2	256	48k	5	49.5567	0.184613
4M	cuda_cached_means	soa	64	64	1	16	2	1024	48k	1	50.5164	0.188188
4M	cuda_cached_means	soa	64	64	1	16	2	1024	48k	2	49.0395	0.182687
4M	cuda_cached_means	soa	64	64	1	16	2	1024	48k	3	49.6476	0.184952
4M	cuda_cached_means	soa	64	64	1	16	2	1024	48k	4	49.9161	0.185952
4M	cuda_cached_means	soa	64	64	1	16	2	1024	48k	5	49.9909	0.18623
4M	cuda_cached_means	soa	64	64	1	16	4	256	48k	1	26.5468	0.0988946
4M	cuda_cached_means	soa	64	64	1	16	4	256	48k	2	25.7821	0.0960459
4M	cuda_cached_means	soa	64	64	1	16	4	256	48k	3	26.3106	0.0980147
4M	cuda_cached_means	soa	64	64	1	16	4	256	48k	4	25.2636	0.0941141
4M	cuda_cached_means	soa	64	64	1	16	4	256	48k	5	26.4136	0.0983983
4M	cuda_cached_means	soa	64	64	1	16	4	1024	48k	1	25.7868	0.0960633
4M	cuda_cached_means	soa	64	64	1	16	4	1024	48k	2	25.4581	0.0948387
4M	cuda_cached_means	soa	64	64	1	16	4	1024	48k	3	25.6075	0.0953952
4M	cuda_cached_means	soa	64	64	1	16	4	1024	48k	4	26.1348	0.0973598
4M	cuda_cached_means	soa	64	64	1	16	4	1024	48k	5	26.5295	0.09883
4M	cuda_cached_means	soa	64	64	1	16	8	256	48k	1	15.9708	0.0594958
4M	cuda_cached_means	soa	64	64	1	16	8	256	48k	2	16.263	0.0605843
4M	cuda_cached_means	soa	64	64	1	16	8	256	48k	3	17.4101	0.0648578
4M	cuda_cached_means	soa	64	64	1	16	8	256	48k	4	16.8166	0.0626466
4M	cuda_cached_means	soa	64	64	1	16	8	256	48k	5	15.9051	0.059251
4M	cuda_cached_means	soa	64	64	1	16	8	1024	48k	1	17.7103	0.0659761
4M	cuda_cached_means	soa	64	64	1	16	8	1024	48k	2	18.5669	0.0691669
4M	cuda_cached_means	soa	64	64	1	16	8	1024	48k	3	17.8347	0.0664395
4M	cuda_cached_means	soa	64	64	1	16	8	1024	48k	4	17.8602	0.0665343
4M	cuda_cached_means	soa	64	64	1	16	8	1024	48k	5	17.8603	0.0665348
4M	cuda_cached_means	soa	64	64	1	16	16	256	48k	1	9.28944	0.0346059
4M	cuda_cached_means	soa	64	64	1	16	16	256	48k	2	9.35918	0.0348657
4M	cuda_cached_means	soa	64	64	1	16	16	256	48k	3	9.27112	0.0345376
4M	cuda_cached_means	soa	64	64	1	16	16	256	48k	4	8.86247	0.0330153
4M	cuda_cached_means	soa	64	64	1	16	16	256	48k	5	8.50182	0.0316717
4M	cuda_cached_means	soa	64	64	1	16	16	1024	48k	1	8.87984	0.03308
4M	cuda_cached_means	soa	64	64	1	16	16	1024	48k	2	9.55956	0.0356121
4M	cuda_cached_means	soa	64	64	1	16	16	1024	48k	3	9.18204	0.0342057
4M	cuda_cached_means	soa	64	64	1	16	16	1024	48k	4	9.22121	0.0343517
4M	cuda_cached_means	soa	64	64	1	16	16	1024	48k	5	8.8518	0.0329755
2M	cuda_cached_means	soa	128	16	1	1	1	256	48k	1	25.9728	0.0967561
2M	cuda_cached_means	soa	128	16	1	1	1	256	48k	2	26.0191	0.0969286
2M	cuda_cached_means	soa	128	16	1	1	1	256	48k	3	25.9907	0.0968229
2M	cuda_cached_means	soa	128	16	1	1	1	256	48k	4	25.9903	0.0968213
2M	cuda_cached_means	soa	128	16	1	1	1	256	48k	5	25.8905	0.0964495
2M	cuda_cached_means	soa	128	16	1	1	1	1024	48k	1	21.7497	0.081024
2M	cuda_cached_means	soa	128	16	1	1	1	1024	48k	2	21.685	0.0807831
2M	cuda_cached_means	soa	128	16	1	1	1	1024	48k	3	21.7136	0.0808895
2M	cuda_cached_means	soa	128	16	1	1	1	1024	48k	4	21.6948	0.0808192
2M	cuda_cached_means	soa	128	16	1	1	1	1024	48k	5	21.7686	0.0810943
2M	cuda_cached_means	soa	128	16	1	1	2	256	48k	1	10.4594	0.0389642
2M	cuda_cached_means	soa	128	16	1	1	2	256	48k	2	10.4658	0.0389883
2M	cuda_cached_means	soa	128	16	1	1	2	256	48k	3	10.4718	0.0390104
2M	cuda_cached_means	soa	128	16	1	1	2	256	48k	4	10.4862	0.0390642
2M	cuda_cached_means	soa	128	16	1	1	2	256	48k	5	10.4748	0.0390216
2M	cuda_cached_means	soa	128	16	1	1	2	1024	48k	1	11.7222	0.0436687
2M	cuda_cached_means	soa	128	16	1	1	2	1024	48k	2	11.7009	0.0435892
2M	cuda_cached_means	soa	128	16	1	1	2	1024	48k	3	11.8807	0.0442591
2M	cuda_cached_means	soa	128	16	1	1	2	1024	48k	4	11.8027	0.0439684
2M	cuda_cached_means	soa	128	16	1	1	2	1024	48k	5	11.8283	0.0440638
2M	cuda_cached_means	soa	128	16	1	1	4	256	48k	1	5.31478	0.0197991
2M	cuda_cached_means	soa	128	16	1	1	4	256	48k	2	5.32693	0.0198444
2M	cuda_cached_means	soa	128	16	1	1	4	256	48k	3	5.30586	0.0197659
2M	cuda_cached_means	soa	128	16	1	1	4	256	48k	4	5.31604	0.0198038
2M	cuda_cached_means	soa	128	16	1	1	4	256	48k	5	5.30948	0.0197794
2M	cuda_cached_means	soa	128	16	1	1	4	1024	48k	1	5.31702	0.0198074
2M	cuda_cached_means	soa	128	16	1	1	4	1024	48k	2	5.32745	0.0198463
2M	cuda_cached_means	soa	128	16	1	1	4	1024	48k	3	5.31864	0.0198135
2M	cuda_cached_means	soa	128	16	1	1	4	1024	48k	4	5.32142	0.0198238
2M	cuda_cached_means	soa	128	16	1	1	4	1024	48k	5	5.33167	0.019862
2M	cuda_cached_means	soa	128	16	1	1	8	256	48k	1	3.25665	0.012132
2M	cuda_cached_means	soa	128	16	1	1	8	256	48k	2	3.2528	0.0121176
2M	cuda_cached_means	soa	128	16	1	1	8	256	48k	3	3.35099	0.0124834
2M	cuda_cached_means	soa	128	16	1	1	8	256	48k	4	3.26365	0.0121581
2M	cuda_cached_means	soa	128	16	1	1	8	256	48k	5	3.26143	0.0121498
2M	cuda_cached_means	soa	128	16	1	1	8	1024	48k	1	3.8903	0.0144925
2M	cuda_cached_means	soa	128	16	1	1	8	1024	48k	2	3.89545	0.0145117
2M	cuda_cached_means	soa	128	16	1	1	8	1024	48k	3	4.00049	0.014903
2M	cuda_cached_means	soa	128	16	1	1	8	1024	48k	4	3.9639	0.0147667
2M	cuda_cached_means	soa	128	16	1	1	8	1024	48k	5	3.97951	0.0148248
2M	cuda_cached_means	soa	128	16	1	1	16	256	48k	1	1.85008	0.00689209
2M	cuda_cached_means	soa	128	16	1	1	16	256	48k	2	1.79439	0.00668464
2M	cuda_cached_means	soa	128	16	1	1	16	256	48k	3	1.94052	0.00722902
2M	cuda_cached_means	soa	128	16	1	1	16	256	48k	4	1.81188	0.00674979
2M	cuda_cached_means	soa	128	16	1	1	16	256	48k	5	1.94337	0.00723961
2M	cuda_cached_means	soa	128	16	1	1	16	1024	48k	1	1.7955	0.00668875
2M	cuda_cached_means	soa	128	16	1	1	16	1024	48k	2	1.79311	0.00667985
2M	cuda_cached_means	soa	128	16	1	1	16	1024	48k	3	1.92079	0.00715551
2M	cuda_cached_means	soa	128	16	1	1	16	1024	48k	4	1.85896	0.00692515
2M	cuda_cached_means	soa	128	16	1	1	16	1024	48k	5	1.78179	0.0066377
2M	cuda_cached_means	soa	128	16	1	4	1	256	48k	1	29.7652	0.110884
2M	cuda_cached_means	soa	128	16	1	4	1	256	48k	2	30.1002	0.112132
2M	cuda_cached_means	soa	128	16	1	4	1	256	48k	3	30.1344	0.112259
2M	cuda_cached_means	soa	128	16	1	4	1	256	48k	4	29.9582	0.111603
2M	cuda_cached_means	soa	128	16	1	4	1	256	48k	5	30.6208	0.114072
2M	cuda_cached_means	soa	128	16	1	4	1	1024	48k	1	25.9328	0.0966074
2M	cuda_cached_means	soa	128	16	1	4	1	1024	48k	2	25.8085	0.0961441
2M	cuda_cached_means	soa	128	16	1	4	1	1024	48k	3	26.0215	0.0969377
2M	cuda_cached_means	soa	128	16	1	4	1	1024	48k	4	25.8789	0.0964064
