N	algorithm	layout	dim	k	privCopies	itemsPerThread	regs	blockSize	shmSize	seed	totalTime	normalizedTime
2M	cuda_cached_means	soa	16	64	1	1	4	1024	48k	5	6.96651	0.207618
2M	cuda_cached_means	soa	16	64	1	1	8	256	48k	1	5.14229	0.153252
2M	cuda_cached_means	soa	16	64	1	1	8	256	48k	2	5.15453	0.153617
2M	cuda_cached_means	soa	16	64	1	1	8	256	48k	3	5.14268	0.153264
2M	cuda_cached_means	soa	16	64	1	1	8	256	48k	4	5.13381	0.152999
2M	cuda_cached_means	soa	16	64	1	1	8	256	48k	5	5.14364	0.153292
2M	cuda_cached_means	soa	16	64	1	1	8	1024	48k	1	5.08029	0.151404
2M	cuda_cached_means	soa	16	64	1	1	8	1024	48k	2	5.07072	0.151119
2M	cuda_cached_means	soa	16	64	1	1	8	1024	48k	3	5.08075	0.151418
2M	cuda_cached_means	soa	16	64	1	1	8	1024	48k	4	5.06217	0.150864
2M	cuda_cached_means	soa	16	64	1	1	8	1024	48k	5	5.08076	0.151418
2M	cuda_cached_means	soa	16	64	1	1	16	256	48k	1	4.1828	0.124657
2M	cuda_cached_means	soa	16	64	1	1	16	256	48k	2	4.19008	0.124874
2M	cuda_cached_means	soa	16	64	1	1	16	256	48k	3	4.19297	0.12496
2M	cuda_cached_means	soa	16	64	1	1	16	256	48k	4	4.1834	0.124675
2M	cuda_cached_means	soa	16	64	1	1	16	256	48k	5	4.18693	0.12478
2M	cuda_cached_means	soa	16	64	1	1	16	1024	48k	1	4.83568	0.144115
2M	cuda_cached_means	soa	16	64	1	1	16	1024	48k	2	4.84234	0.144313
2M	cuda_cached_means	soa	16	64	1	1	16	1024	48k	3	4.8427	0.144324
2M	cuda_cached_means	soa	16	64	1	1	16	1024	48k	4	4.84335	0.144343
2M	cuda_cached_means	soa	16	64	1	1	16	1024	48k	5	4.84196	0.144302
2M	cuda_cached_means	soa	16	256	1	1	1	256	48k	1	68.2685	2.03456
2M	cuda_cached_means	soa	16	256	1	1	1	256	48k	2	68.2335	2.03352
2M	cuda_cached_means	soa	16	256	1	1	1	256	48k	3	68.2242	2.03324
2M	cuda_cached_means	soa	16	256	1	1	1	256	48k	4	68.4978	2.04139
2M	cuda_cached_means	soa	16	256	1	1	1	256	48k	5	68.5825	2.04392
2M	cuda_cached_means	soa	16	256	1	1	1	1024	48k	1	68.4513	2.04001
2M	cuda_cached_means	soa	16	256	1	1	1	1024	48k	2	67.9809	2.02599
2M	cuda_cached_means	soa	16	256	1	1	1	1024	48k	3	68.7185	2.04797
2M	cuda_cached_means	soa	16	256	1	1	1	1024	48k	4	68.7783	2.04975
2M	cuda_cached_means	soa	16	256	1	1	1	1024	48k	5	67.9934	2.02636
2M	cuda_cached_means	soa	16	256	1	1	2	256	48k	1	38.9698	1.16139
2M	cuda_cached_means	soa	16	256	1	1	2	256	48k	2	38.917	1.15982
2M	cuda_cached_means	soa	16	256	1	1	2	256	48k	3	38.9586	1.16106
2M	cuda_cached_means	soa	16	256	1	1	2	256	48k	4	39.0932	1.16507
2M	cuda_cached_means	soa	16	256	1	1	2	256	48k	5	39.034	1.1633
2M	cuda_cached_means	soa	16	256	1	1	2	1024	48k	1	87.8881	2.61927
2M	cuda_cached_means	soa	16	256	1	1	2	1024	48k	2	86.2696	2.57104
2M	cuda_cached_means	soa	16	256	1	1	2	1024	48k	3	88.5246	2.63824
2M	cuda_cached_means	soa	16	256	1	1	2	1024	48k	4	88.0285	2.62345
2M	cuda_cached_means	soa	16	256	1	1	2	1024	48k	5	39.0225	1.16296
2M	cuda_cached_means	soa	16	256	1	1	4	256	48k	1	25.4609	0.758794
2M	cuda_cached_means	soa	16	256	1	1	4	256	48k	2	25.4598	0.75876
2M	cuda_cached_means	soa	16	256	1	1	4	256	48k	3	25.483	0.759454
2M	cuda_cached_means	soa	16	256	1	1	4	256	48k	4	25.5278	0.760786
2M	cuda_cached_means	soa	16	256	1	1	4	256	48k	5	25.4937	0.759772
2M	cuda_cached_means	soa	16	256	1	1	4	1024	48k	1	24.9821	0.744523
2M	cuda_cached_means	soa	16	256	1	1	4	1024	48k	2	24.9523	0.743637
2M	cuda_cached_means	soa	16	256	1	1	4	1024	48k	3	25.0311	0.745985
2M	cuda_cached_means	soa	16	256	1	1	4	1024	48k	4	25.0102	0.745363
2M	cuda_cached_means	soa	16	256	1	1	4	1024	48k	5	27.2197	0.81121
2M	cuda_cached_means	soa	16	256	1	1	8	256	48k	1	20.025	0.596791
2M	cuda_cached_means	soa	16	256	1	1	8	256	48k	2	20.0191	0.596617
2M	cuda_cached_means	soa	16	256	1	1	8	256	48k	3	20.0358	0.597112
2M	cuda_cached_means	soa	16	256	1	1	8	256	48k	4	20.0216	0.596689
2M	cuda_cached_means	soa	16	256	1	1	8	256	48k	5	20.0277	0.596871
2M	cuda_cached_means	soa	16	256	1	1	8	1024	48k	1	19.6535	0.585719
2M	cuda_cached_means	soa	16	256	1	1	8	1024	48k	2	19.6285	0.584974
2M	cuda_cached_means	soa	16	256	1	1	8	1024	48k	3	19.6599	0.58591
2M	cuda_cached_means	soa	16	256	1	1	8	1024	48k	4	19.6958	0.586979
2M	cuda_cached_means	soa	16	256	1	1	8	1024	48k	5	19.6276	0.584949
2M	cuda_cached_means	soa	16	256	1	1	16	256	48k	1	16.2208	0.483416
2M	cuda_cached_means	soa	16	256	1	1	16	256	48k	2	16.2127	0.483177
2M	cuda_cached_means	soa	16	256	1	1	16	256	48k	3	16.2117	0.483145
2M	cuda_cached_means	soa	16	256	1	1	16	256	48k	4	16.2185	0.483349
2M	cuda_cached_means	soa	16	256	1	1	16	256	48k	5	16.2135	0.4832
2M	cuda_cached_means	soa	16	256	1	1	16	1024	48k	1	17.0797	0.509016
2M	cuda_cached_means	soa	16	256	1	1	16	1024	48k	2	17.0951	0.509474
2M	cuda_cached_means	soa	16	256	1	1	16	1024	48k	3	17.0787	0.508985
2M	cuda_cached_means	soa	16	256	1	1	16	1024	48k	4	17.0831	0.509115
2M	cuda_cached_means	soa	16	256	1	1	16	1024	48k	5	17.0985	0.509575
2M	cuda_cached_means	soa	32	16	1	1	1	256	48k	1	24.0924	0.359005
2M	cuda_cached_means	soa	32	16	1	1	1	256	48k	2	24.116	0.359356
2M	cuda_cached_means	soa	32	16	1	1	1	256	48k	3	24.1355	0.359647
2M	cuda_cached_means	soa	32	16	1	1	1	256	48k	4	24.1044	0.359184
2M	cuda_cached_means	soa	32	16	1	1	1	256	48k	5	24.1338	0.359621
2M	cuda_cached_means	soa	32	16	1	1	1	1024	48k	1	24.1635	0.360064
2M	cuda_cached_means	soa	32	16	1	1	1	1024	48k	2	24.1125	0.359304
2M	cuda_cached_means	soa	32	16	1	1	1	1024	48k	3	24.1325	0.359603
2M	cuda_cached_means	soa	32	16	1	1	1	1024	48k	4	24.1664	0.360107
2M	cuda_cached_means	soa	32	16	1	1	1	1024	48k	5	24.1495	0.359856
2M	cuda_cached_means	soa	32	16	1	1	2	256	48k	1	12.1756	0.18143
2M	cuda_cached_means	soa	32	16	1	1	2	256	48k	2	12.1799	0.181494
2M	cuda_cached_means	soa	32	16	1	1	2	256	48k	3	12.1753	0.181426
2M	cuda_cached_means	soa	32	16	1	1	2	256	48k	4	12.1717	0.181373
2M	cuda_cached_means	soa	32	16	1	1	2	256	48k	5	12.1645	0.181265
2M	cuda_cached_means	soa	32	16	1	1	2	1024	48k	1	12.1936	0.1817
2M	cuda_cached_means	soa	32	16	1	1	2	1024	48k	2	12.1907	0.181655
2M	cuda_cached_means	soa	32	16	1	1	2	1024	48k	3	12.2123	0.181978
2M	cuda_cached_means	soa	32	16	1	1	2	1024	48k	4	12.2102	0.181947
2M	cuda_cached_means	soa	32	16	1	1	2	1024	48k	5	12.1973	0.181754
2M	cuda_cached_means	soa	32	16	1	1	4	256	48k	1	6.16846	0.0919172
2M	cuda_cached_means	soa	32	16	1	1	4	256	48k	2	6.15989	0.0917895
2M	cuda_cached_means	soa	32	16	1	1	4	256	48k	3	6.1577	0.0917569
2M	cuda_cached_means	soa	32	16	1	1	4	256	48k	4	6.1577	0.0917569
2M	cuda_cached_means	soa	32	16	1	1	4	256	48k	5	6.16396	0.0918502
2M	cuda_cached_means	soa	32	16	1	1	4	1024	48k	1	6.15964	0.0917857
2M	cuda_cached_means	soa	32	16	1	1	4	1024	48k	2	6.17324	0.0919884
2M	cuda_cached_means	soa	32	16	1	1	4	1024	48k	3	6.16741	0.0919016
2M	cuda_cached_means	soa	32	16	1	1	4	1024	48k	4	6.15369	0.0916972
2M	cuda_cached_means	soa	32	16	1	1	4	1024	48k	5	6.18103	0.0921045
2M	cuda_cached_means	soa	32	16	1	1	8	256	48k	1	3.16391	0.0471459
2M	cuda_cached_means	soa	32	16	1	1	8	256	48k	2	3.16894	0.0472209
2M	cuda_cached_means	soa	32	16	1	1	8	256	48k	3	3.17142	0.0472578
2M	cuda_cached_means	soa	32	16	1	1	8	256	48k	4	3.16783	0.0472043
2M	cuda_cached_means	soa	32	16	1	1	8	256	48k	5	3.16452	0.047155
2M	cuda_cached_means	soa	32	16	1	1	8	1024	48k	1	3.17452	0.0473041
2M	cuda_cached_means	soa	32	16	1	1	8	1024	48k	2	3.166	0.047177
2M	cuda_cached_means	soa	32	16	1	1	8	1024	48k	3	3.17585	0.0473238
2M	cuda_cached_means	soa	32	16	1	1	8	1024	48k	4	3.16804	0.0472074
2M	cuda_cached_means	soa	32	16	1	1	8	1024	48k	5	3.17711	0.0473426
2M	cuda_cached_means	soa	32	16	1	1	16	256	48k	1	2.11239	0.0314771
2M	cuda_cached_means	soa	32	16	1	1	16	256	48k	2	2.10666	0.0313917
2M	cuda_cached_means	soa	32	16	1	1	16	256	48k	3	2.11626	0.0315347
2M	cuda_cached_means	soa	32	16	1	1	16	256	48k	4	2.10813	0.0314136
2M	cuda_cached_means	soa	32	16	1	1	16	256	48k	5	2.10628	0.0313861
2M	cuda_cached_means	soa	32	16	1	1	16	1024	48k	1	2.42191	0.0360893
2M	cuda_cached_means	soa	32	16	1	1	16	1024	48k	2	2.42118	0.0360783
2M	cuda_cached_means	soa	32	16	1	1	16	1024	48k	3	2.4177	0.0360265
2M	cuda_cached_means	soa	32	16	1	1	16	1024	48k	4	2.41785	0.0360287
2M	cuda_cached_means	soa	32	16	1	1	16	1024	48k	5	2.41407	0.0359725
2M	cuda_cached_means	soa	32	64	1	1	1	256	48k	1	94.1227	1.40254
2M	cuda_cached_means	soa	32	64	1	1	1	256	48k	2	93.2664	1.38978
2M	cuda_cached_means	soa	32	64	1	1	1	256	48k	3	90.1394	1.34318
2M	cuda_cached_means	soa	32	64	1	1	1	256	48k	4	93.6685	1.39577
2M	cuda_cached_means	soa	32	64	1	1	1	256	48k	5	95.1074	1.41721
2M	cuda_cached_means	soa	32	64	1	1	1	1024	48k	1	96.0023	1.43055
2M	cuda_cached_means	soa	32	64	1	1	1	1024	48k	2	95.9826	1.43025
2M	cuda_cached_means	soa	32	64	1	1	1	1024	48k	3	93.7595	1.39712
2M	cuda_cached_means	soa	32	64	1	1	1	1024	48k	4	95.9995	1.4305
2M	cuda_cached_means	soa	32	64	1	1	1	1024	48k	5	95.9499	1.42976
2M	cuda_cached_means	soa	32	64	1	1	2	256	48k	1	48.2271	0.718639
2M	cuda_cached_means	soa	32	64	1	1	2	256	48k	2	48.2074	0.718346
2M	cuda_cached_means	soa	32	64	1	1	2	256	48k	3	48.2389	0.718816
2M	cuda_cached_means	soa	32	64	1	1	2	256	48k	4	48.2291	0.71867
2M	cuda_cached_means	soa	32	64	1	1	2	256	48k	5	48.2432	0.71888
2M	cuda_cached_means	soa	32	64	1	1	2	1024	48k	1	48.2466	0.71893
2M	cuda_cached_means	soa	32	64	1	1	2	1024	48k	2	48.2401	0.718833
2M	cuda_cached_means	soa	32	64	1	1	2	1024	48k	3	48.2542	0.719043
2M	cuda_cached_means	soa	32	64	1	1	2	1024	48k	4	48.2739	0.719337
2M	cuda_cached_means	soa	32	64	1	1	2	1024	48k	5	48.234	0.718743
2M	cuda_cached_means	soa	32	64	1	1	4	256	48k	1	24.1353	0.359644
2M	cuda_cached_means	soa	32	64	1	1	4	256	48k	2	24.0605	0.358529
2M	cuda_cached_means	soa	32	64	1	1	4	256	48k	3	13.2126	0.196884
2M	cuda_cached_means	soa	32	64	1	1	4	256	48k	4	24.0155	0.357859
2M	cuda_cached_means	soa	32	64	1	1	4	256	48k	5	13.3924	0.199562
2M	cuda_cached_means	soa	32	64	1	1	4	1024	48k	1	24.2363	0.361148
2M	cuda_cached_means	soa	32	64	1	1	4	1024	48k	2	24.22	0.360906
2M	cuda_cached_means	soa	32	64	1	1	4	1024	48k	3	24.21	0.360757
2M	cuda_cached_means	soa	32	64	1	1	4	1024	48k	4	24.2415	0.361227
2M	cuda_cached_means	soa	32	64	1	1	4	1024	48k	5	24.2366	0.361153
2M	cuda_cached_means	soa	32	64	1	1	8	256	48k	1	12.1778	0.181464
2M	cuda_cached_means	soa	32	64	1	1	8	256	48k	2	12.197	0.181749
2M	cuda_cached_means	soa	32	64	1	1	8	256	48k	3	12.1978	0.181761
2M	cuda_cached_means	soa	32	64	1	1	8	256	48k	4	12.2394	0.182381
2M	cuda_cached_means	soa	32	64	1	1	8	256	48k	5	12.2239	0.18215
2M	cuda_cached_means	soa	32	64	1	1	8	1024	48k	1	12.2196	0.182086
2M	cuda_cached_means	soa	32	64	1	1	8	1024	48k	2	12.2382	0.182363
2M	cuda_cached_means	soa	32	64	1	1	8	1024	48k	3	12.2493	0.182529
2M	cuda_cached_means	soa	32	64	1	1	8	1024	48k	4	12.2392	0.182378
2M	cuda_cached_means	soa	32	64	1	1	8	1024	48k	5	12.2442	0.182452
2M	cuda_cached_means	soa	32	64	1	1	16	256	48k	1	8.04816	0.119927
2M	cuda_cached_means	soa	32	64	1	1	16	256	48k	2	8.01624	0.119451
2M	cuda_cached_means	soa	32	64	1	1	16	256	48k	3	8.06476	0.120174
2M	cuda_cached_means	soa	32	64	1	1	16	256	48k	4	8.05277	0.119996
2M	cuda_cached_means	soa	32	64	1	1	16	256	48k	5	8.05579	0.120041
2M	cuda_cached_means	soa	32	64	1	1	16	1024	48k	1	8.6845	0.129409
2M	cuda_cached_means	soa	32	64	1	1	16	1024	48k	2	8.70034	0.129645
2M	cuda_cached_means	soa	32	64	1	1	16	1024	48k	3	8.69652	0.129588
2M	cuda_cached_means	soa	32	64	1	1	16	1024	48k	4	8.72058	0.129947
2M	cuda_cached_means	soa	32	64	1	1	16	1024	48k	5	8.67329	0.129242
2M	cuda_cached_means	soa	32	256	1	1	1	256	48k	1	129.892	1.93554
2M	cuda_cached_means	soa	32	256	1	1	1	256	48k	2	130.029	1.93758
2M	cuda_cached_means	soa	32	256	1	1	1	256	48k	3	128.901	1.92077
2M	cuda_cached_means	soa	32	256	1	1	1	256	48k	4	130.018	1.93742
2M	cuda_cached_means	soa	32	256	1	1	1	256	48k	5	129.706	1.93277
2M	cuda_cached_means	soa	32	256	1	1	1	1024	48k	1	356.06	5.30571
2M	cuda_cached_means	soa	32	256	1	1	1	1024	48k	2	357.849	5.33236
2M	cuda_cached_means	soa	32	256	1	1	1	1024	48k	3	314.186	4.68173
2M	cuda_cached_means	soa	32	256	1	1	1	1024	48k	4	356.379	5.31045
2M	cuda_cached_means	soa	32	256	1	1	1	1024	48k	5	383.417	5.71335
2M	cuda_cached_means	soa	32	256	1	1	2	256	48k	1	76.9506	1.14665
2M	cuda_cached_means	soa	32	256	1	1	2	256	48k	2	75.9582	1.13187
2M	cuda_cached_means	soa	32	256	1	1	2	256	48k	3	75.9376	1.13156
2M	cuda_cached_means	soa	32	256	1	1	2	256	48k	4	76.5429	1.14058
2M	cuda_cached_means	soa	32	256	1	1	2	256	48k	5	76.6449	1.1421
2M	cuda_cached_means	soa	32	256	1	1	2	1024	48k	1	192.475	2.8681
2M	cuda_cached_means	soa	32	256	1	1	2	1024	48k	2	192.505	2.86854
2M	cuda_cached_means	soa	32	256	1	1	2	1024	48k	3	192.498	2.86844
2M	cuda_cached_means	soa	32	256	1	1	2	1024	48k	4	192.51	2.86862
2M	cuda_cached_means	soa	32	256	1	1	2	1024	48k	5	192.513	2.86867
2M	cuda_cached_means	soa	32	256	1	1	4	256	48k	1	46.2063	0.688528
2M	cuda_cached_means	soa	32	256	1	1	4	256	48k	2	46.1842	0.688198
2M	cuda_cached_means	soa	32	256	1	1	4	256	48k	3	50.5239	0.752864
2M	cuda_cached_means	soa	32	256	1	1	4	256	48k	4	46.757	0.696733
2M	cuda_cached_means	soa	32	256	1	1	4	256	48k	5	46.1864	0.688231
2M	cuda_cached_means	soa	32	256	1	1	4	1024	48k	1	96.3772	1.43613
2M	cuda_cached_means	soa	32	256	1	1	4	1024	48k	2	96.3795	1.43617
2M	cuda_cached_means	soa	32	256	1	1	4	1024	48k	3	96.4266	1.43687
2M	cuda_cached_means	soa	32	256	1	1	4	1024	48k	4	96.4114	1.43664
2M	cuda_cached_means	soa	32	256	1	1	4	1024	48k	5	96.4159	1.43671
2M	cuda_cached_means	soa	32	256	1	1	8	256	48k	1	34.2118	0.509795
2M	cuda_cached_means	soa	32	256	1	1	8	256	48k	2	34.216	0.509858
2M	cuda_cached_means	soa	32	256	1	1	8	256	48k	3	34.2076	0.509733
2M	cuda_cached_means	soa	32	256	1	1	8	256	48k	4	34.2439	0.510273
2M	cuda_cached_means	soa	32	256	1	1	8	256	48k	5	34.2266	0.510016
2M	cuda_cached_means	soa	32	256	1	1	8	1024	48k	1	48.375	0.720844
2M	cuda_cached_means	soa	32	256	1	1	8	1024	48k	2	48.3764	0.720864
2M	cuda_cached_means	soa	32	256	1	1	8	1024	48k	3	48.3796	0.720912
2M	cuda_cached_means	soa	32	256	1	1	8	1024	48k	4	48.3971	0.721173
2M	cuda_cached_means	soa	32	256	1	1	8	1024	48k	5	48.3407	0.720332
2M	cuda_cached_means	soa	32	256	1	1	16	256	48k	1	29.6308	0.441534
2M	cuda_cached_means	soa	32	256	1	1	16	256	48k	2	29.6422	0.441703
2M	cuda_cached_means	soa	32	256	1	1	16	256	48k	3	29.6352	0.441599
2M	cuda_cached_means	soa	32	256	1	1	16	256	48k	4	29.6473	0.441778
2M	cuda_cached_means	soa	32	256	1	1	16	256	48k	5	29.6417	0.441696
2M	cuda_cached_means	soa	32	256	1	1	16	1024	48k	1	29.8503	0.444804
2M	cuda_cached_means	soa	32	256	1	1	16	1024	48k	2	29.9078	0.44566
2M	cuda_cached_means	soa	32	256	1	1	16	1024	48k	3	29.8555	0.444881
2M	cuda_cached_means	soa	32	256	1	1	16	1024	48k	4	29.9371	0.446098
2M	cuda_cached_means	soa	32	256	1	1	16	1024	48k	5	29.8458	0.444738
2M	cuda_cached_means	soa	64	16	1	1	1	256	48k	1	48.313	0.35996
2M	cuda_cached_means	soa	64	16	1	1	1	256	48k	2	48.3097	0.359935
2M	cuda_cached_means	soa	64	16	1	1	1	256	48k	3	48.324	0.360042
2M	cuda_cached_means	soa	64	16	1	1	1	256	48k	4	48.2936	0.359815
2M	cuda_cached_means	soa	64	16	1	1	1	256	48k	5	48.311	0.359945
2M	cuda_cached_means	soa	64	16	1	1	1	1024	48k	1	48.3079	0.359922
2M	cuda_cached_means	soa	64	16	1	1	1	1024	48k	2	48.2794	0.359709
2M	cuda_cached_means	soa	64	16	1	1	1	1024	48k	3	48.3091	0.359931
2M	cuda_cached_means	soa	64	16	1	1	1	1024	48k	4	48.3054	0.359903
2M	cuda_cached_means	soa	64	16	1	1	1	1024	48k	5	48.3071	0.359916
2M	cuda_cached_means	soa	64	16	1	1	2	256	48k	1	24.2218	0.180467
2M	cuda_cached_means	soa	64	16	1	1	2	256	48k	2	24.2321	0.180543
2M	cuda_cached_means	soa	64	16	1	1	2	256	48k	3	24.2243	0.180485
2M	cuda_cached_means	soa	64	16	1	1	2	256	48k	4	24.2374	0.180583
2M	cuda_cached_means	soa	64	16	1	1	2	256	48k	5	24.2271	0.180506
2M	cuda_cached_means	soa	64	16	1	1	2	1024	48k	1	24.2332	0.180552
2M	cuda_cached_means	soa	64	16	1	1	2	1024	48k	2	24.2269	0.180504
2M	cuda_cached_means	soa	64	16	1	1	2	1024	48k	3	24.2441	0.180633
2M	cuda_cached_means	soa	64	16	1	1	2	1024	48k	4	24.2532	0.1807
2M	cuda_cached_means	soa	64	16	1	1	2	1024	48k	5	24.2328	0.180548
2M	cuda_cached_means	soa	64	16	1	1	4	256	48k	1	12.1878	0.0908064
2M	cuda_cached_means	soa	64	16	1	1	4	256	48k	2	12.1983	0.0908844
2M	cuda_cached_means	soa	64	16	1	1	4	256	48k	3	12.1725	0.0906924
2M	cuda_cached_means	soa	64	16	1	1	4	256	48k	4	12.1929	0.0908444
2M	cuda_cached_means	soa	64	16	1	1	4	256	48k	5	12.1824	0.0907659
2M	cuda_cached_means	soa	64	16	1	1	4	1024	48k	1	12.2238	0.0910741
2M	cuda_cached_means	soa	64	16	1	1	4	1024	48k	2	12.216	0.0910161
2M	cuda_cached_means	soa	64	16	1	1	4	1024	48k	3	12.211	0.0909788
2M	cuda_cached_means	soa	64	16	1	1	4	1024	48k	4	12.2014	0.0909072
2M	cuda_cached_means	soa	64	16	1	1	4	1024	48k	5	12.2245	0.0910794
2M	cuda_cached_means	soa	64	16	1	1	8	256	48k	1	6.17845	0.0460331
2M	cuda_cached_means	soa	64	16	1	1	8	256	48k	2	6.16932	0.045965
2M	cuda_cached_means	soa	64	16	1	1	8	256	48k	3	6.1772	0.0460238
2M	cuda_cached_means	soa	64	16	1	1	8	256	48k	4	6.1748	0.0460058
2M	cuda_cached_means	soa	64	16	1	1	8	256	48k	5	6.1761	0.0460155
2M	cuda_cached_means	soa	64	16	1	1	8	1024	48k	1	6.19093	0.046126
2M	cuda_cached_means	soa	64	16	1	1	8	1024	48k	2	6.19029	0.0461212
2M	cuda_cached_means	soa	64	16	1	1	8	1024	48k	3	6.18507	0.0460823
2M	cuda_cached_means	soa	64	16	1	1	8	1024	48k	4	6.19496	0.046156
2M	cuda_cached_means	soa	64	16	1	1	8	1024	48k	5	6.18702	0.0460969
2M	cuda_cached_means	soa	64	16	1	1	16	256	48k	1	3.7107	0.0276469
2M	cuda_cached_means	soa	64	16	1	1	16	256	48k	2	3.69529	0.0275321
2M	cuda_cached_means	soa	64	16	1	1	16	256	48k	3	3.99858	0.0297917
2M	cuda_cached_means	soa	64	16	1	1	16	256	48k	4	3.99408	0.0297582
2M	cuda_cached_means	soa	64	16	1	1	16	256	48k	5	3.69068	0.0274977
2M	cuda_cached_means	soa	64	16	1	1	16	1024	48k	1	4.01468	0.0299117
2M	cuda_cached_means	soa	64	16	1	1	16	1024	48k	2	4.01412	0.0299075
2M	cuda_cached_means	soa	64	16	1	1	16	1024	48k	3	4.35052	0.0324139
2M	cuda_cached_means	soa	64	16	1	1	16	1024	48k	4	4.34333	0.0323604
2M	cuda_cached_means	soa	64	16	1	1	16	1024	48k	5	4.00621	0.0298486
2M	cuda_cached_means	soa	64	64	1	1	1	256	48k	1	192.589	1.4349
2M	cuda_cached_means	soa	64	64	1	1	1	256	48k	2	192.48	1.43409
2M	cuda_cached_means	soa	64	64	1	1	1	256	48k	3	192.502	1.43425
2M	cuda_cached_means	soa	64	64	1	1	1	256	48k	4	192.683	1.4356
2M	cuda_cached_means	soa	64	64	1	1	1	256	48k	5	192.671	1.43551
2M	cuda_cached_means	soa	64	64	1	1	1	1024	48k	1	192.516	1.43435
2M	cuda_cached_means	soa	64	64	1	1	1	1024	48k	2	192.491	1.43417
2M	cuda_cached_means	soa	64	64	1	1	1	1024	48k	3	192.475	1.43405
2M	cuda_cached_means	soa	64	64	1	1	1	1024	48k	4	192.588	1.43489
2M	cuda_cached_means	soa	64	64	1	1	1	1024	48k	5	192.464	1.43397
2M	cuda_cached_means	soa	64	64	1	1	2	256	48k	1	96.3515	0.717874
2M	cuda_cached_means	soa	64	64	1	1	2	256	48k	2	96.3756	0.718054
2M	cuda_cached_means	soa	64	64	1	1	2	256	48k	3	96.37	0.718013
2M	cuda_cached_means	soa	64	64	1	1	2	256	48k	4	96.41	0.71831
2M	cuda_cached_means	soa	64	64	1	1	2	256	48k	5	96.3451	0.717827
2M	cuda_cached_means	soa	64	64	1	1	2	1024	48k	1	96.3601	0.717939
2M	cuda_cached_means	soa	64	64	1	1	2	1024	48k	2	96.3674	0.717993
2M	cuda_cached_means	soa	64	64	1	1	2	1024	48k	3	96.4277	0.718442
2M	cuda_cached_means	soa	64	64	1	1	2	1024	48k	4	96.4387	0.718524
2M	cuda_cached_means	soa	64	64	1	1	2	1024	48k	5	96.3523	0.717881
2M	cuda_cached_means	soa	64	64	1	1	4	256	48k	1	48.3476	0.360218
2M	cuda_cached_means	soa	64	64	1	1	4	256	48k	2	48.3585	0.360299
2M	cuda_cached_means	soa	64	64	1	1	4	256	48k	3	48.3636	0.360337
2M	cuda_cached_means	soa	64	64	1	1	4	256	48k	4	48.3501	0.360236
2M	cuda_cached_means	soa	64	64	1	1	4	256	48k	5	48.3584	0.360298
2M	cuda_cached_means	soa	64	64	1	1	4	1024	48k	1	48.3556	0.360277
2M	cuda_cached_means	soa	64	64	1	1	4	1024	48k	2	48.3751	0.360423
2M	cuda_cached_means	soa	64	64	1	1	4	1024	48k	3	48.3202	0.360014
2M	cuda_cached_means	soa	64	64	1	1	4	1024	48k	4	48.5417	0.361664
2M	cuda_cached_means	soa	64	64	1	1	4	1024	48k	5	48.3411	0.36017
2M	cuda_cached_means	soa	64	64	1	1	8	256	48k	1	24.4558	0.18221
2M	cuda_cached_means	soa	64	64	1	1	8	256	48k	2	24.3929	0.181741
2M	cuda_cached_means	soa	64	64	1	1	8	256	48k	3	24.5779	0.18312
2M	cuda_cached_means	soa	64	64	1	1	8	256	48k	4	24.3699	0.18157
2M	cuda_cached_means	soa	64	64	1	1	8	256	48k	5	24.4368	0.182068
2M	cuda_cached_means	soa	64	64	1	1	8	1024	48k	1	24.2868	0.180951
2M	cuda_cached_means	soa	64	64	1	1	8	1024	48k	2	24.2742	0.180857
2M	cuda_cached_means	soa	64	64	1	1	8	1024	48k	3	24.3318	0.181286
2M	cuda_cached_means	soa	64	64	1	1	8	1024	48k	4	24.2614	0.180761
2M	cuda_cached_means	soa	64	64	1	1	8	1024	48k	5	24.2617	0.180764
2M	cuda_cached_means	soa	64	64	1	1	16	256	48k	1	16.2824	0.121314
2M	cuda_cached_means	soa	64	64	1	1	16	256	48k	2	14.9709	0.111542
2M	cuda_cached_means	soa	64	64	1	1	16	256	48k	3	14.9289	0.111229
2M	cuda_cached_means	soa	64	64	1	1	16	256	48k	4	14.9786	0.1116
2M	cuda_cached_means	soa	64	64	1	1	16	256	48k	5	14.9056	0.111056
2M	cuda_cached_means	soa	64	64	1	1	16	1024	48k	1	15.1582	0.112937
2M	cuda_cached_means	soa	64	64	1	1	16	1024	48k	2	15.1603	0.112953
2M	cuda_cached_means	soa	64	64	1	1	16	1024	48k	3	15.1588	0.112942
2M	cuda_cached_means	soa	64	64	1	1	16	1024	48k	4	15.1712	0.113034
2M	cuda_cached_means	soa	64	64	1	1	16	1024	48k	5	16.4468	0.122538
2M	cuda_cached_means	soa	128	16	1	1	1	256	48k	1	96.4815	0.359422
2M	cuda_cached_means	soa	128	16	1	1	1	256	48k	2	96.4148	0.359173
2M	cuda_cached_means	soa	128	16	1	1	1	256	48k	3	96.4328	0.35924
2M	cuda_cached_means	soa	128	16	1	1	1	256	48k	4	96.5109	0.359531
2M	cuda_cached_means	soa	128	16	1	1	1	256	48k	5	96.4348	0.359248
2M	cuda_cached_means	soa	128	16	1	1	1	1024	48k	1	96.5001	0.359491
